,證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
178,3045,台灣大          ,"1,567,901","1,197,032","370,869",0,0,0,0,"27,064","-27,064","63,316","48,000",0,"48,000","17,316","2,000","15,316","407,121"
179,8940,新天地          ,"540,000","133,116","406,884",0,0,0,0,0,0,"-1,000","1,000","2,000","-1,000",0,0,0,"405,884"
180,00730,富邦臺灣優質高息,"189,000","2,000","187,000",0,0,0,0,"290,000","-290,000","506,551",0,0,0,"578,575","72,024","506,551","403,551"
181,3062,建漢            ,"738,000","337,000","401,000",0,0,0,0,0,0,"2,000","4,000",0,"4,000",0,"2,000","-2,000","403,000"
182,2302,麗正            ,"512,000","110,000","402,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"402,000"
183,2704,國賓            ,"637,000","241,000","396,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"396,000"
184,3035,智原            ,"867,023","503,000","364,023",0,0,0,0,"60,000","-60,000","88,000","81,000","14,000","67,000","35,000","14,000","21,000","392,023"
185,3653,健策            ,"512,000","350,207","161,793",0,0,0,"276,000","143,976","132,024","85,957","55,215","3,258","51,957","35,000","1,000","34,000","379,774"
186,2890,永豐金          ,"6,318,862","5,942,645","376,217",0,0,0,0,"123,471","-123,471","124,000","97,000",0,"97,000","66,000","39,000","27,000","376,746"
187,6505,台塑化          ,"2,109,400","1,746,174","363,226",0,0,0,0,691,-691,"13,588","74,000","80,412","-6,412","20,000",0,"20,000","376,123"
188,6781,AES-KY          ,"369,101","66,030","303,071",0,0,0,"44,000",0,"44,000","22,493","6,624","6,000",624,"24,869","3,000","21,869","369,564"
189,6257,矽格            ,"264,000","464,000","-200,000",0,0,0,"539,000","2,000","537,000","24,000","20,000",0,"20,000","4,000",0,"4,000","361,000"
190,1611,中電            ,"597,000","241,000","356,000",0,0,0,0,0,0,"2,000","2,000",0,"2,000",0,0,0,"358,000"
191,00910,第一金太空衛星  ,0,0,0,0,0,0,0,0,0,"354,983",0,0,0,"388,983","34,000","354,983","354,983"
192,1229,聯華            ,"462,000","111,059","350,941",0,0,0,0,"4,005","-4,005","7,401","6,401",0,"6,401","1,000",0,"1,000","354,337"
193,1809,中釉            ,"438,000","56,000","382,000",0,0,0,0,0,0,"-31,000","1,000","32,000","-31,000",0,0,0,"351,000"
194,3029,零壹            ,"873,000","464,809","408,191",0,0,0,0,0,0,"-57,221","13,000","63,221","-50,221",0,"7,000","-7,000","350,970"
195,1104,環泥            ,"1,008,000","608,000","400,000",0,0,0,0,0,0,"-50,000","3,000","53,000","-50,000",0,0,0,"350,000"
196,6719,力智            ,"781,120","247,000","534,120",0,0,0,0,"208,000","-208,000","16,605","2,295","1,034","1,261","17,344","2,000","15,344","342,725"
197,6515,穎崴            ,"774,000","606,204","167,796",0,0,0,"126,000",0,"126,000","41,630","62,413","19,168","43,245","10,485","12,100","-1,615","335,426"
198,3712,永崴投控        ,"522,000","178,000","344,000",0,0,0,0,0,0,"-13,000","1,000","13,000","-12,000",0,"1,000","-1,000","331,000"
199,3022,威強電          ,"574,000","306,431","267,569",0,0,0,0,"1,000","-1,000","64,357","4,000","7,789","-3,789","77,146","9,000","68,146","330,926"
200,00920,富邦ESG綠色電力 ,"178,000",0,"178,000",0,0,0,0,0,0,"150,996",0,0,0,"431,007","280,011","150,996","328,996"
201,1717,長興            ,"751,300","420,000","331,300",0,0,0,0,0,0,"-3,000","12,000","18,000","-6,000","3,000",0,"3,000","328,300"
202,5871,中租-KY         ,"2,211,943","1,893,484","318,459",0,0,0,0,"19,753","-19,753","28,926","30,475","10,000","20,475","13,000","4,549","8,451","327,632"
203,2739,寒舍            ,"331,000","75,000","256,000",0,0,0,0,0,0,"70,000","70,000",0,"70,000",0,0,0,"326,000"
204,5388,中磊            ,"1,301,015","1,271,000","30,015",0,0,0,"145,000",0,"145,000","139,269","124,000","17,731","106,269","63,000","30,000","33,000","314,284"
205,2369,菱生            ,"390,000","77,000","313,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"314,000"
206,1434,福懋            ,"381,000","182,565","198,435",0,0,0,0,0,0,"115,000","111,000",0,"111,000","4,000",0,"4,000","313,435"
207,2342,茂矽            ,"343,000","35,000","308,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"309,000"
208,4104,佳醫            ,"401,103","92,000","309,103",0,0,0,0,0,0,"-4,185","1,000","5,185","-4,185",0,0,0,"304,918"
209,2360,致茂            ,"1,102,000","810,514","291,486",0,0,0,0,"4,310","-4,310","9,616","43,000","49,000","-6,000","28,616","13,000","15,616","296,792"
210,2439,美律            ,"377,000","110,000","267,000",0,0,0,0,0,0,"26,000","27,000",0,"27,000",0,"1,000","-1,000","293,000"
211,6153,嘉聯益          ,"1,021,000","786,000","235,000",0,0,0,0,0,0,"56,461","65,001","8,540","56,461",0,0,0,"291,461"
212,020029,元大ESG高股息N  ,0,0,0,0,0,0,0,0,0,"289,000",0,0,0,"298,000","9,000","289,000","289,000"
213,6550,北極星藥業-KY   ,"980,000","702,000","278,000",0,0,0,0,0,0,"5,000","4,000",0,"4,000","1,000",0,"1,000","283,000"
214,2351,順德            ,"303,000","34,000","269,000",0,0,0,0,0,0,"12,396","6,000","2,000","4,000","10,080","1,684","8,396","281,396"
215,2608,嘉里大榮        ,"293,000","16,000","277,000",0,0,0,0,0,0,"2,000","2,000",0,"2,000",0,0,0,"279,000"
216,00683L,期元大美元指正2 ,0,"10,000","-10,000",0,0,0,0,0,0,"288,000",0,0,0,"350,000","62,000","288,000","278,000"
217,2009,第一銅          ,"499,000","151,000","348,000",0,0,0,0,0,0,"-76,000","1,000",0,"1,000","6,000","83,000","-77,000","272,000"
218,6213,聯茂            ,"1,940,000","1,804,000","136,000",0,0,0,0,0,0,"131,022","53,000","7,978","45,022","88,000","2,000","86,000","267,022"
219,1709,和益            ,"334,000","47,000","287,000",0,0,0,0,0,0,"-20,000",0,"20,000","-20,000",0,0,0,"267,000"
220,2436,偉詮電          ,"498,000","234,000","264,000",0,0,0,0,0,0,"2,066","3,066",0,"3,066",0,"1,000","-1,000","266,066"
221,2355,敬鵬            ,"448,000","164,000","284,000",0,0,0,0,0,0,"-22,000","1,000","23,000","-22,000",0,0,0,"262,000"
222,00733,富邦臺灣中小    ,"146,000","12,000","134,000",0,0,0,0,0,0,"126,383",0,0,0,"161,476","35,093","126,383","260,383"
223,3607,谷崧            ,"338,000","78,000","260,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"260,000"
224,6139,亞翔            ,"1,169,000","997,000","172,000",0,0,0,0,0,0,"87,910","67,000","8,090","58,910","52,000","23,000","29,000","259,910"
225,2383,台光電          ,"1,409,000","1,757,000","-348,000",0,0,0,"323,000","2,000","321,000","286,788","473,336","214,000","259,336","42,452","15,000","27,452","259,788"
226,1416,廣豐            ,"324,000","68,000","256,000",0,0,0,0,0,0,"3,000","3,000",0,"3,000",0,0,0,"259,000"
227,1708,東鹼            ,"342,000","89,000","253,000",0,0,0,0,0,0,"2,000","1,000",0,"1,000","1,000",0,"1,000","255,000"
228,3563,牧德            ,"339,000","147,000","192,000",0,0,0,0,"1,000","-1,000","63,011","19,000","11,000","8,000","58,011","3,000","55,011","254,011"
229,3583,辛耘            ,"456,000","195,000","261,000",0,0,0,0,0,0,"-8,000","20,000","28,000","-8,000",0,0,0,"253,000"
230,1909,榮成            ,"534,000","289,000","245,000",0,0,0,0,0,0,"8,000","8,000",0,"8,000",0,0,0,"253,000"
231,6209,今國光          ,"309,000","63,000","246,000",0,0,0,0,0,0,"4,215","4,215",0,"4,215",0,0,0,"250,215"
232,3041,揚智            ,"285,000","37,000","248,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"249,000"
233,0052,富邦科技        ,"68,000","5,000","63,000",0,0,0,0,0,0,"185,805",0,0,0,"244,805","59,000","185,805","248,805"
234,2753,八方雲集        ,"861,100","1,034,000","-172,900",0,0,0,"537,000",0,"537,000","-115,739","23,816","174,000","-150,184","48,445","14,000","34,445","248,361"
235,3016,嘉晶            ,"352,000","116,000","236,000",0,0,0,0,0,0,"9,459","2,000","2,541",-541,"10,000",0,"10,000","245,459"
236,8033,雷虎            ,"423,040","180,000","243,040",0,0,0,0,0,0,-128,0,128,-128,0,0,0,"242,912"
237,8081,致新            ,"208,000","153,000","55,000",0,0,0,"187,000","23,000","164,000","19,000",0,0,0,"27,000","8,000","19,000","238,000"
238,2474,可成            ,"1,152,907","876,903","276,004",0,0,0,0,"5,995","-5,995","-32,832","3,000","44,570","-41,570","9,738","1,000","8,738","237,177"
239,00648R,元大S&P500反1   ,0,0,0,0,0,0,0,0,0,"236,358",0,0,0,"475,000","238,642","236,358","236,358"
240,6799,來頡            ,"360,000","129,000","231,000",0,0,0,"5,000",0,"5,000",0,0,0,0,0,0,0,"236,000"
241,2236,百達-KY         ,"594,000","382,000","212,000",0,0,0,0,0,0,"24,000","68,000","44,000","24,000",0,0,0,"236,000"
242,4755,三福化          ,"244,000","17,067","226,933",0,0,0,0,0,0,"9,000",0,"1,000","-1,000","10,000",0,"10,000","235,933"
243,3617,碩天            ,"531,000","344,000","187,000",0,0,0,0,0,0,"47,872","24,000","8,125","15,875","59,000","27,003","31,997","234,872"
244,1316,上曜            ,"290,000","58,000","232,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"232,000"
245,1760,寶齡富錦        ,"329,000","163,000","166,000",0,0,0,0,0,0,"63,982","14,000",0,"14,000","53,000","3,018","49,982","229,982"
246,6271,同欣電          ,"673,000","451,079","221,921",0,0,0,"13,000",0,"13,000","-5,000",0,"8,000","-8,000","11,000","8,000","3,000","229,921"
247,6214,精誠            ,"740,100","551,000","189,100",0,0,0,0,0,0,"40,800","41,000","3,161","37,839","5,000","2,039","2,961","229,900"
248,3591,艾笛森          ,"953,000","730,000","223,000",0,0,0,0,0,0,"2,114","5,000","2,886","2,114",0,0,0,"225,114"
249,2385,群光            ,"1,112,550","914,431","198,119",0,0,0,"33,000","2,000","31,000","-6,791","7,000","5,791","1,209",0,"8,000","-8,000","222,328"
250,8213,志超            ,"365,000","404,000","-39,000",0,0,0,"259,000",0,"259,000","2,000","2,000",0,"2,000",0,0,0,"222,000"
251,1536,和大            ,"486,000","270,000","216,000",0,0,0,0,26,-26,"4,797","13,000","3,354","9,646","2,000","6,849","-4,849","220,771"
252,6531,愛普*           ,"923,020","774,088","148,932",0,0,0,"42,000",0,"42,000","29,014","156,005","179,000","-22,995","72,585","20,576","52,009","219,946"
253,3694,海華            ,"428,000","208,000","220,000",0,0,0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"219,000"
254,1234,黑松            ,"269,000","38,723","230,277",0,0,0,0,0,0,"-13,054",0,"13,000","-13,000",0,54,-54,"217,223"
255,3419,譁裕            ,"325,000","105,000","220,000",0,0,0,0,0,0,"-3,000",0,"3,000","-3,000",0,0,0,"217,000"
256,3312,弘憶股          ,"367,000","149,000","218,000",0,0,0,0,0,0,"-1,992","2,008","4,000","-1,992",0,0,0,"216,008"
257,6215,和椿            ,"310,000","94,000","216,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"216,000"
258,6165,浪凡            ,"238,000","23,000","215,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"215,000"
259,3011,今皓            ,"270,000","53,000","217,000",0,0,0,0,0,0,"-2,000",0,"2,000","-2,000",0,0,0,"215,000"
260,1789,神隆            ,"378,000","168,000","210,000",0,0,0,0,0,0,"4,000","4,000",0,"4,000",0,0,0,"214,000"
261,3518,柏騰            ,"338,000","123,000","215,000",0,0,0,0,0,0,"-2,000",0,"2,000","-2,000",0,0,0,"213,000"
262,020020,元大台股領航N   ,0,0,0,0,0,0,0,0,0,"213,000",0,0,0,"260,000","47,000","213,000","213,000"
263,2395,研華            ,"1,584,326","1,376,933","207,393",0,0,0,0,"3,977","-3,977","8,039","5,000",0,"5,000","5,091","2,052","3,039","211,455"
264,1721,三晃            ,"303,000","96,000","207,000",0,0,0,0,0,0,"2,000","2,000",0,"2,000",0,0,0,"209,000"
265,1736,喬山            ,"323,030","137,000","186,030",0,0,0,0,0,0,"22,881","3,881",0,"3,881","22,000","3,000","19,000","208,911"
266,6414,樺漢            ,"612,000","182,000","430,000",0,0,0,0,0,0,"-224,795","47,000","277,795","-230,795","9,000","3,000","6,000","205,205"
267,00708L,期元大S&P黃金正2,0,"13,000","-13,000",0,0,0,0,0,0,"215,000",0,0,0,"273,000","58,000","215,000","202,000"
268,2702,華園            ,"541,000","339,150","201,850",0,0,0,0,0,0,0,0,0,0,0,0,0,"201,850"
269,2331,精英            ,"1,076,000","907,000","169,000",0,0,0,0,0,0,"32,219","23,000","64,000","-41,000","91,284","18,065","73,219","201,219"
270,8464,億豐            ,"407,854","178,558","229,296",0,0,0,0,"1,000","-1,000","-28,624","4,000","34,000","-30,000","2,950","1,574","1,376","199,672"
271,1218,泰山            ,"412,000","219,000","193,000",0,0,0,0,"1,000","-1,000","5,000","2,000",0,"2,000","5,000","2,000","3,000","197,000"
272,3046,建碁            ,"664,000","468,000","196,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"196,000"
273,2101,南港            ,"233,000","41,000","192,000",0,0,0,0,0,0,"3,000","3,000",0,"3,000",0,0,0,"195,000"
274,6592,和潤企業        ,"632,000","395,000","237,000",0,0,0,0,0,0,"-42,984","12,000","54,984","-42,984",0,0,0,"194,016"
275,00641R,富邦日本反1     ,0,0,0,0,0,0,0,0,0,"191,951",0,0,0,"559,000","367,049","191,951","191,951"
276,00861,元大全球未來通訊,"6,000",0,"6,000",0,0,0,0,0,0,"185,007",0,0,0,"185,007",0,"185,007","191,007"
277,2314,台揚            ,"211,000","28,000","183,000",0,0,0,0,0,0,"7,288","8,288","1,000","7,288",0,0,0,"190,288"
278,1313,聯成            ,"347,000","164,000","183,000",0,0,0,0,0,0,"7,000","7,000",0,"7,000",0,0,0,"190,000"
279,1102,亞泥            ,"2,090,554","2,375,998","-285,444",0,0,0,0,"50,077","-50,077","525,497","489,000","17,503","471,497","56,000","2,000","54,000","189,976"
280,2365,昆盈            ,"241,000","77,000","164,000",0,0,0,0,0,0,"25,000","25,000",0,"25,000",0,0,0,"189,000"
281,2423,固緯            ,"223,000","28,000","195,000",0,0,0,0,0,0,"-6,000","10,000","16,000","-6,000",0,0,0,"189,000"
282,00917,中信特選金融    ,"296,000",0,"296,000",0,0,0,0,0,0,"-107,783",0,0,0,"653,217","761,000","-107,783","188,217"
283,1447,力鵬            ,"295,000","107,000","188,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"188,000"
284,2426,鼎元            ,"202,000","18,000","184,000",0,0,0,0,0,0,"2,000","2,000",0,"2,000",0,0,0,"186,000"
285,6672,騰輝電子-KY     ,"228,000","48,000","180,000",0,0,0,0,0,0,"6,000","11,000","5,000","6,000",0,0,0,"186,000"
286,2425,承啟            ,"2,926,000","2,740,173","185,827",0,0,0,0,0,0,0,0,0,0,0,0,0,"185,827"
287,1471,首利            ,"304,000","108,000","196,000",0,0,0,0,0,0,"-11,000",0,"11,000","-11,000",0,0,0,"185,000"
288,2539,櫻花建          ,"260,000","64,000","196,000",0,0,0,0,0,0,"-12,000","1,000","13,000","-12,000",0,0,0,"184,000"
289,2820,華票            ,"227,000","51,000","176,000",0,0,0,0,0,0,"7,000","7,000",0,"7,000",0,0,0,"183,000"
290,6024,群益期          ,"232,000","49,000","183,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"183,000"
291,2390,云辰            ,"187,000","8,000","179,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"180,000"
292,6669,緯穎            ,"742,043","578,193","163,850",0,0,0,"10,000","2,045","7,955","7,296","6,000","7,000","-1,000","26,012","17,716","8,296","179,101"
293,2480,敦陽科          ,"252,300","73,000","179,300",0,0,0,0,0,0,"-3,731","1,269","4,200","-2,931",0,800,-800,"175,569"
294,1432,大魯閣          ,"208,001","34,000","174,001",0,0,0,0,0,0,"1,152","4,152","3,000","1,152",0,0,0,"175,153"
295,4994,傳奇            ,"198,000","24,000","174,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"174,000"
296,1773,勝一            ,"203,000","36,000","167,000",0,0,0,0,0,0,"5,000","5,000",0,"5,000",0,0,0,"172,000"
297,2442,新美齊          ,"744,000","575,000","169,000",0,0,0,0,0,0,"2,001","2,001",0,"2,001",0,0,0,"171,001"
298,3645,達邁            ,"225,049","55,000","170,049",0,0,0,0,0,0,0,0,0,0,0,0,0,"170,049"
299,1783,和康生          ,"221,000","52,000","169,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"170,000"
300,2431,聯昌            ,"471,000","291,000","180,000",0,0,0,0,0,0,"-10,000",0,"10,000","-10,000",0,0,0,"170,000"
301,8271,宇瞻            ,"492,000","315,000","177,000",0,0,0,0,0,0,"-7,000","8,000","15,000","-7,000",0,0,0,"170,000"
302,2723,美食-KY         ,"548,000","417,000","131,000",0,0,0,0,0,0,"35,931","21,000","3,000","18,000","28,000","10,069","17,931","166,931"
303,1312,國喬            ,"331,000","179,000","152,000",0,0,0,0,0,0,"13,739","20,000","6,261","13,739",0,0,0,"165,739"
304,8926,台汽電          ,"611,000","430,498","180,502",0,0,0,0,0,0,"-16,234","6,000","22,234","-16,234",0,0,0,"164,268"
305,4770,上品            ,"201,000","64,000","137,000",0,0,0,0,0,0,"27,051","2,000",47,"1,953","26,100","1,002","25,098","164,051"
306,6412,群電            ,"278,000","103,400","174,600",0,0,0,0,0,0,"-12,000","2,000","14,000","-12,000",0,0,0,"162,600"
307,2406,國碩            ,"220,000","59,000","161,000",0,0,0,0,0,0,310,"1,000",690,310,0,0,0,"161,310"
308,6133,金橋            ,"198,000","37,000","161,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"161,000"
309,8150,南茂            ,"858,000","1,642,353","-784,353",0,0,0,"916,000","3,000","913,000","32,000","16,000","6,000","10,000","23,000","1,000","22,000","160,647"
310,2838,聯邦銀          ,"481,000","344,000","137,000",0,0,0,0,0,0,"20,000","19,000",0,"19,000","1,000",0,"1,000","157,000"
311,2374,佳能            ,"186,000","30,000","156,000",0,0,0,0,0,0,910,"1,000",90,910,0,0,0,"156,910"
312,2358,廷鑫            ,"316,000","157,000","159,000",0,0,0,0,0,0,"-3,000",0,"3,000","-3,000",0,0,0,"156,000"
313,8131,福懋科          ,"218,282","69,000","149,282",0,0,0,0,0,0,"1,984","2,000",0,"2,000",0,16,-16,"151,266"
314,00918,大華優利高填息30,0,0,0,0,0,0,0,0,0,"151,037",0,0,0,"407,200","256,163","151,037","151,037"
315,6197,佳必琪          ,"331,000","179,000","152,000",0,0,0,0,0,0,"-1,279","20,000","21,279","-1,279",0,0,0,"150,721"
316,2547,日勝生          ,"227,000","77,000","150,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"150,000"
317,9941,裕融            ,"279,000","130,000","149,000",0,0,0,0,"1,127","-1,127","2,000","2,000",0,"2,000",0,0,0,"149,873"
318,6226,光鼎            ,"196,000","50,000","146,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"146,000"
319,2363,矽統            ,"353,000","156,000","197,000",0,0,0,0,0,0,"-53,000","2,000",0,"2,000",0,"55,000","-55,000","144,000"
320,4581,光隆精密-KY     ,"185,000","19,000","166,000",0,0,0,0,0,0,"-22,000",0,"22,000","-22,000",0,0,0,"144,000"
321,6689,伊雲谷          ,"275,000","131,000","144,000",0,0,0,0,0,0,-427,"1,000",915,85,0,512,-512,"143,573"
322,8070,長華*           ,"223,015","90,000","133,015",0,0,0,0,0,0,"10,000","10,000",0,"10,000",0,0,0,"143,015"
323,020028,元大特選電動車N ,0,0,0,0,0,0,0,0,0,"143,000",0,0,0,"248,000","105,000","143,000","143,000"
324,3588,通嘉            ,"148,000","6,000","142,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"142,000"
325,2923,鼎固-KY         ,"143,000","4,000","139,000",0,0,0,0,0,0,"3,000","6,000","3,000","3,000",0,0,0,"142,000"
326,020032,元大綠能N       ,0,0,0,0,0,0,0,0,0,"140,000",0,0,0,"150,000","10,000","140,000","140,000"
327,6776,展碁國際        ,"241,000","89,000","152,000",0,0,0,0,0,0,"-13,000",0,"13,000","-13,000",0,0,0,"139,000"
328,1477,聚陽            ,"933,336","798,000","135,336",0,0,0,0,0,0,"3,092","26,000","33,000","-7,000","13,092","3,000","10,092","138,428"
329,1727,中華化          ,"300,000","164,000","136,000",0,0,0,0,0,0,"1,554","2,000",446,"1,554",0,0,0,"137,554"
330,2375,凱美            ,"186,000","49,000","137,000",0,0,0,0,0,0,-183,67,250,-183,0,0,0,"136,817"
331,2484,希華            ,"195,000","59,000","136,000",0,0,0,0,0,0,-499,0,499,-499,0,0,0,"135,501"
332,020031,統一IC設計臺灣N ,0,0,0,0,0,0,0,0,0,"134,000",0,0,0,"253,000","119,000","134,000","134,000"
333,6166,凌華            ,"182,000","45,000","137,000",0,0,0,0,0,0,"-4,097","1,000","6,097","-5,097","1,000",0,"1,000","132,903"
334,4532,瑞智            ,"249,000","93,000","156,000",0,0,0,0,0,0,"-24,555","3,445","28,000","-24,555",0,0,0,"131,445"
335,3661,世芯-KY         ,"1,021,447","955,499","65,948",0,0,0,0,"9,280","-9,280","74,091","11,389","11,735",-346,"83,937","9,500","74,437","130,759"
336,2476,鉅祥            ,"152,000","31,000","121,000",0,0,0,0,0,0,"7,000","8,000","1,000","7,000",0,0,0,"128,000"
337,1215,卜蜂            ,"446,000","314,000","132,000",0,0,0,0,0,0,"-4,000","1,000","5,000","-4,000",0,0,0,"128,000"
338,8114,振樺電          ,"173,914","46,000","127,914",0,0,0,0,0,0,-109,2,111,-109,0,0,0,"127,805"
339,6477,安集            ,"232,000","110,000","122,000",0,0,0,0,0,0,822,"1,000",178,822,0,0,0,"122,822"
340,6806,森崴能源        ,"1,232,000","1,127,000","105,000",0,0,0,"12,000","20,000","-8,000","25,000","25,000",0,"25,000",0,0,0,"122,000"
341,2207,和泰車          ,"268,465","165,800","102,665",0,0,0,0,"1,723","-1,723","17,077","20,000","4,000","16,000","2,077","1,000","1,077","118,019"
342,2380,虹光            ,"190,000","60,000","130,000",0,0,0,0,0,0,"-12,000","1,000","13,000","-12,000",0,0,0,"118,000"
343,3048,益登            ,"131,015","16,000","115,015",0,0,0,0,0,0,"2,000","2,000",0,"2,000",0,0,0,"117,015"
344,2912,統一超          ,"611,716","466,358","145,358",0,0,0,0,"37,652","-37,652","8,000","8,000",0,"8,000","1,000","1,000",0,"115,706"
345,6189,豐藝            ,"130,000","5,000","125,000",0,0,0,0,0,0,"-10,000","2,000","12,000","-10,000","5,000","5,000",0,"115,000"
346,2497,怡利電          ,"337,071","223,000","114,071",0,0,0,0,0,0,0,0,0,0,0,0,0,"114,071"
347,3266,昇陽            ,"124,000","10,000","114,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"114,000"
348,2548,華固            ,"273,134","147,489","125,645",0,0,0,0,0,0,"-13,102","4,000","17,102","-13,102",0,0,0,"112,543"
349,8163,達方            ,"173,000","57,000","116,000",0,0,0,0,0,0,"-4,000","6,000","10,000","-4,000",0,0,0,"112,000"
350,1307,三芳            ,"317,000","188,000","129,000",0,0,0,0,0,0,"-19,000","5,000","24,000","-19,000",0,0,0,"110,000"
351,5269,祥碩            ,"192,100","144,395","47,705",0,0,0,"80,000","31,140","48,860","13,379","6,000","2,000","4,000","12,260","2,881","9,379","109,944"
352,3413,京鼎            ,"69,000","69,000",0,0,0,0,0,"1,000","-1,000","110,666","111,000",334,"110,666","1,000","1,000",0,"109,666"
353,5285,界霖            ,"126,000","17,000","109,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"109,000"
354,00714,群益道瓊美國地產,"3,000",0,"3,000",0,0,0,0,0,0,"106,000",0,0,0,"206,000","100,000","106,000","109,000"
355,2387,精元            ,"174,000","64,000","110,000",0,0,0,0,0,0,"-2,000","2,000","4,000","-2,000",0,0,0,"108,000"
356,2536,宏普            ,"108,000","8,000","100,000",0,0,0,0,0,0,"7,000","27,000","20,000","7,000",0,0,0,"107,000"
357,00681R,元大美債20反1   ,"12,000",0,"12,000",0,0,0,0,0,0,"93,000",0,0,0,"102,000","9,000","93,000","105,000"
358,3209,全科            ,"164,000","50,000","114,000",0,0,0,0,0,0,"-11,000","1,000","12,000","-11,000",0,0,0,"103,000"
359,2023,燁輝            ,"355,000","260,000","95,000",0,0,0,0,0,0,"8,000","8,000",0,"8,000",0,0,0,"103,000"
360,6177,達麗            ,"162,000","62,000","100,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"100,000"
361,00652,富邦印度        ,"9,531","2,029","7,502",0,0,0,0,0,0,"92,316",0,0,0,"131,316","39,000","92,316","99,818"
362,2327,國巨            ,"826,426","669,969","156,457",0,0,0,0,"1,730","-1,730","-55,302","12,000","38,000","-26,000","5,798","35,100","-29,302","99,425"
363,3049,和鑫            ,"291,000","196,983","94,017",0,0,0,0,0,0,"4,000","4,000",0,"4,000",0,0,0,"98,017"
364,1110,東泥            ,"143,000","34,000","109,000",0,0,0,0,0,0,"-11,000",0,"11,000","-11,000",0,0,0,"98,000"
365,6695,芯鼎            ,"117,000","19,000","98,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"98,000"
366,3454,晶睿            ,"337,000","245,000","92,000",0,0,0,0,"1,000","-1,000","6,342",0,0,0,"9,000","2,658","6,342","97,342"
367,2929,淘帝-KY         ,"118,000","28,000","90,000",0,0,0,0,0,0,"7,000","7,000",0,"7,000",0,0,0,"97,000"
368,2010,春源            ,"146,000","52,000","94,000",0,0,0,0,0,0,"3,000","3,000",0,"3,000",0,0,0,"97,000"
369,2527,宏璟            ,"70,000","1,000","69,000",0,0,0,0,0,0,"27,922","33,000","5,078","27,922",0,0,0,"96,922"
370,00682U,期元大美元指數  ,0,0,0,0,0,0,0,0,0,"96,000",0,0,0,"98,000","2,000","96,000","96,000"
371,6835,圓裕            ,"169,000","73,000","96,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"96,000"
372,2883,開發金          ,"7,201,083","9,847,230","-2,646,147",0,0,0,"3,729,000","106,437","3,622,563","-882,000","68,000","1,002,000","-934,000","72,000","20,000","52,000","94,416"
373,2451,創見            ,"252,690","154,372","98,318",0,0,0,0,"1,000","-1,000","-3,000","2,000","6,000","-4,000","1,000",0,"1,000","94,318"
374,2538,基泰            ,"209,000","116,000","93,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"93,000"
375,2362,藍天            ,"800,000","712,034","87,966",0,0,0,0,0,0,"5,000","5,000",0,"5,000",0,0,0,"92,966"
376,2228,劍麟            ,"179,465","82,000","97,465",0,0,0,0,0,0,"-5,000","1,000","6,000","-5,000",0,0,0,"92,465"
377,2462,良得電          ,"107,000","15,000","92,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"92,000"
378,2025,千興            ,"104,000","14,000","90,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"90,000"
379,8016,矽創            ,"257,000","254,000","3,000",0,0,0,"76,000","1,000","75,000","10,940","14,000",0,"14,000","24,000","27,060","-3,060","88,940"
380,2520,冠德            ,"162,000","80,000","82,000",0,0,0,0,0,0,"6,000","6,000",0,"6,000",0,0,0,"88,000"
381,2832,台產            ,"93,000","6,000","87,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"88,000"
